time, ch1, ch2, ch3, ch4
0.1763,0.74,1.3,1.76,4.78
0.1764,0.78,1.3,1.76,4.82
0.1765,0.78,1.3,1.76,4.78
0.1766,0.7,1.3,1.72,4.82
0.1767,0.78,1.3,1.8,4.82
0.1768,0.74,1.3,1.8,4.7
0.1769,0.74,1.34,1.72,4.78
0.177,0.74,1.3,1.76,4.78
0.1771,0.78,1.34,1.76,4.78
0.1772,0.7,1.38,1.76,4.7
0.1773,0.74,1.3,1.76,4.82
0.1774,0.74,1.34,1.76,4.78
0.1775,0.7,1.34,1.76,4.82
0.1776,0.74,1.34,1.76,4.7
0.1777,0.78,1.38,1.76,4.74
0.1778,0.74,1.34,1.76,4.82
0.1779,0.74,1.3,1.8,4.78
0.178,0.78,1.34,1.68,4.78
0.1781,0.74,1.3,1.72,4.74
0.1782,0.74,1.34,1.72,4.74
0.1783,0.74,1.34,1.72,4.78
0.1784,0.74,1.3,1.72,4.78
0.1785,0.74,1.34,1.68,4.82
0.1786,0.74,1.38,1.72,4.78
0.1787,0.7,1.34,1.68,4.78
0.1788,0.78,1.26,1.68,4.82
0.1789,0.74,1.3,1.76,4.74
0.179,0.7,1.34,1.76,4.82
0.1791,0.7,1.34,1.76,4.74
0.1792,0.82,1.34,1.76,4.78
0.1793,0.74,1.34,1.68,4.74
0.1794,0.7,1.3,1.76,4.78
0.1795,0.7,1.3,1.68,4.74
0.1796,0.78,1.34,1.76,4.78
0.1797,0.74,1.34,1.76,4.78
0.1798,0.74,1.3,1.68,4.78
0.1799,0.74,1.3,1.8,4.78
0.18,0.78,1.34,1.68,4.78
0.1801,0.74,1.3,1.76,4.78
0.1802,0.78,1.3,1.72,4.74
0.1803,0.82,1.26,1.76,4.74
0.1804,0.74,1.3,1.72,4.78
0.1805,0.7,1.34,1.8,4.78
0.1806,0.7,1.34,1.76,4.78
0.1807,0.74,1.3,1.72,4.78
0.1808,0.74,1.3,1.72,4.78
0.1809,0.7,1.3,1.8,4.74
0.181,0.74,1.3,1.76,4.82
0.1811,0.74,1.26,1.76,4.74
0.1812,0.7,1.3,1.76,4.82
0.1813,0.78,1.3,1.76,4.74
0.1814,0.7,1.3,1.72,4.82
0.1815,0.7,1.3,1.76,4.78
0.1816,0.7,1.3,1.72,4.78
0.1817,0.74,1.34,1.8,4.78
0.1818,0.74,1.34,1.72,4.78
0.1819,0.74,1.34,1.72,4.78
0.182,0.74,1.3,1.76,4.82
0.1821,0.78,1.34,1.68,4.74
0.1822,0.7,1.3,1.76,4.78
0.1823,0.78,1.3,1.72,4.78
0.1824,0.7,1.3,1.76,4.78
0.1825,0.78,1.3,1.76,4.74
0.1826,0.74,1.3,1.68,4.78
0.1827,0.7,1.34,1.72,4.78
0.1828,0.7,1.3,1.8,4.74
0.1829,0.74,1.26,1.68,4.82
0.183,0.78,1.3,1.72,4.78
0.1831,0.74,1.34,1.76,4.78
0.1832,0.7,1.34,1.76,4.74
0.1833,0.7,1.3,1.8,4.78
0.1834,0.74,1.3,1.64,4.74
0.1835,0.78,1.34,1.68,4.74
0.1836,0.7,1.3,1.72,4.74
0.1837,0.78,1.3,1.68,4.74
0.1838,0.74,1.3,1.8,4.78
0.1839,0.74,1.3,1.72,4.78
0.184,0.7,1.26,1.68,4.78
0.1841,0.74,1.3,1.76,4.82
0.1842,0.7,1.34,1.72,4.78
0.1843,0.74,1.34,1.76,4.78
0.1844,0.74,1.3,1.68,4.78
0.1845,0.7,1.3,1.76,4.78
0.1846,0.7,1.34,1.76,4.82
0.1847,0.74,1.3,1.76,4.74
0.1848,0.7,1.3,1.76,4.78
0.1849,0.74,1.26,1.8,4.78
0.185,0.7,1.34,1.76,4.78
0.1851,0.7,1.3,1.76,4.7
0.1852,0.7,1.3,1.68,4.74
0.1853,0.7,1.34,1.72,4.78
0.1854,0.7,1.3,1.76,4.78
0.1855,0.7,1.34,1.72,4.78
0.1856,0.7,1.26,1.72,4.7
0.1857,0.7,1.3,1.76,4.78
0.1858,0.74,1.3,1.68,4.78
0.1859,0.74,1.34,1.72,4.78
0.186,0.7,1.26,1.76,4.7
0.1861,0.7,1.3,1.68,4.82
0.1862,0.7,1.26,1.72,4.78
0.1863,0.7,1.34,1.72,4.82
0.1864,0.74,1.3,1.72,4.74
0.1865,0.7,1.3,1.72,4.78
0.1866,0.66,1.3,1.72,4.78
0.1867,0.74,1.3,1.76,4.78
0.1868,0.74,1.3,1.8,4.74
0.1869,0.74,1.26,1.72,4.86
0.187,0.74,1.3,1.76,4.82
0.1871,0.7,1.3,1.68,4.78
0.1872,0.7,1.3,1.76,4.78
0.1873,0.66,1.3,1.72,4.78
0.1874,0.7,1.3,1.68,4.78
0.1875,0.7,1.3,1.72,4.78
0.1876,0.7,1.26,1.64,4.78
0.1877,0.7,1.3,1.72,4.82
0.1878,0.74,1.26,1.68,4.78
0.1879,0.74,1.3,1.72,4.78
0.188,0.7,1.3,1.68,4.78
0.1881,0.7,1.34,1.72,4.82
0.1882,0.7,1.3,1.68,4.82
0.1883,0.7,1.3,1.64,4.74
0.1884,0.7,1.26,1.68,4.78
0.1885,0.7,1.26,1.72,4.78
0.1886,0.7,1.26,1.72,4.82
0.1887,0.7,1.26,1.72,4.82
0.1888,0.7,1.22,1.68,4.74
0.1889,0.74,1.3,1.72,4.82
0.189,0.7,1.26,1.76,4.78
0.1891,0.7,1.3,1.72,4.74
0.1892,0.7,1.26,1.72,4.78
0.1893,0.7,1.3,1.68,4.78
0.1894,0.74,1.26,1.72,4.78
0.1895,0.7,1.3,1.72,4.74
0.1896,0.7,1.3,1.68,4.78
0.1897,0.66,1.3,1.76,4.74
0.1898,0.7,1.26,1.8,4.74
0.1899,0.66,1.26,1.68,4.7
0.19,0.74,1.3,1.72,4.82
0.1901,0.74,1.34,1.72,4.78
0.1902,0.66,1.26,1.72,4.78
0.1903,0.7,1.3,1.68,4.78
0.1904,0.7,1.3,1.72,4.82
0.1905,0.7,1.3,1.68,4.74
0.1906,0.74,1.22,1.76,4.78
0.1907,0.7,1.26,1.68,4.78
0.1908,0.7,1.26,1.68,4.78
0.1909,0.7,1.3,1.68,4.78
0.191,0.66,1.3,1.72,4.74
0.1911,0.66,1.26,1.68,4.78
0.1912,0.7,1.22,1.76,4.74
0.1913,0.7,1.3,1.68,4.78
0.1914,0.7,1.26,1.72,4.78
0.1915,0.66,1.26,1.72,4.78
0.1916,0.66,1.26,1.68,4.78
0.1917,0.7,1.3,1.64,4.78
0.1918,0.7,1.3,1.68,4.78
0.1919,0.7,1.3,1.56,4.78
0.192,0.7,1.3,1.64,4.82
0.1921,0.66,1.22,1.68,4.74
0.1922,0.7,1.26,1.64,4.78
0.1923,0.74,1.26,1.72,4.82
0.1924,0.66,1.22,1.68,4.82
0.1925,0.74,1.26,1.68,4.78
0.1926,0.7,1.26,1.72,4.82
0.1927,0.7,1.3,1.68,4.82
0.1928,0.66,1.3,1.72,4.78
0.1929,0.66,1.3,1.72,4.74
0.193,0.7,1.26,1.68,4.82
0.1931,0.7,1.3,1.8,4.78
0.1932,0.7,1.3,1.76,4.78
0.1933,0.7,1.26,1.68,4.78
0.1934,0.74,1.26,1.76,4.74
0.1935,0.66,1.26,1.76,4.74
0.1936,0.74,1.3,1.76,4.74
0.1937,0.7,1.3,1.72,4.82
0.1938,0.7,1.26,1.72,4.78
0.1939,0.7,1.22,1.72,4.74
0.194,0.66,1.26,1.72,4.74
0.1941,0.7,1.22,1.76,4.78
0.1942,0.7,1.26,1.72,4.74
0.1943,0.66,1.34,1.76,4.82
0.1944,0.66,1.3,1.68,4.78
0.1945,0.74,1.22,1.68,4.78
0.1946,0.74,1.22,1.72,4.82
0.1947,0.7,1.26,1.72,4.78
0.1948,0.7,1.3,1.72,4.78
0.1949,0.7,1.3,1.76,4.78
0.195,0.66,1.3,1.72,4.78
0.1951,0.7,1.26,1.68,4.78
0.1952,0.7,1.26,1.68,4.74
0.1953,0.74,1.22,1.72,4.78
0.1954,0.66,1.3,1.68,4.82
0.1955,0.66,1.3,1.76,4.74
0.1956,0.7,1.26,1.76,4.78
0.1957,0.62,1.22,1.68,4.78
0.1958,0.66,1.3,1.72,4.78
0.1959,0.7,1.3,1.68,4.78
0.196,0.66,1.3,1.68,4.78
0.1961,0.66,1.26,1.68,4.7
0.1962,0.66,1.3,1.68,4.74
0.1963,0.7,1.26,1.72,4.82
0.1964,0.7,1.26,1.68,4.78
0.1965,0.7,1.26,1.72,4.78
0.1966,0.7,1.26,1.68,4.82
0.1967,0.74,1.3,1.72,4.82
0.1968,0.66,1.22,1.72,4.78
0.1969,0.7,1.26,1.68,4.82
0.197,0.7,1.26,1.68,4.78
0.1971,0.66,1.26,1.64,4.7
0.1972,0.7,1.26,1.72,4.82
0.1973,0.66,1.3,1.76,4.66
0.1974,0.7,1.34,1.76,4.82
0.1975,0.66,1.26,1.68,4.82
0.1976,0.7,1.26,1.8,4.78
0.1977,0.62,1.26,1.68,4.78
0.1978,0.66,1.26,1.76,4.78
0.1979,0.66,1.26,1.72,4.74
0.198,0.62,1.26,1.76,4.78
0.1981,0.66,1.26,1.72,4.82
0.1982,0.66,1.26,1.72,4.78
0.1983,0.66,1.26,1.68,4.74
0.1984,0.66,1.22,1.68,4.82
0.1985,0.7,1.26,1.68,4.78
0.1986,0.62,1.26,1.68,4.7
0.1987,0.66,1.22,1.72,4.78
0.1988,0.62,1.22,1.68,4.74
0.1989,0.66,1.3,1.68,4.78
0.199,0.66,1.26,1.68,4.78
0.1991,0.7,1.26,1.72,4.74
0.1992,0.66,1.26,1.64,4.7
0.1993,0.66,1.22,1.72,4.78
0.1994,0.66,1.18,1.76,4.74
0.1995,0.66,1.22,1.72,4.78
0.1996,0.66,1.3,1.68,4.78
0.1997,0.7,1.26,1.68,4.78
0.1998,0.7,1.26,1.68,4.78
0.1999,0.66,1.22,1.64,4.78
0.2,0.66,1.3,1.68,4.82
0.2001,0.66,1.26,1.64,4.82
0.2002,0.7,1.26,1.64,4.74
0.2003,0.7,1.26,1.68,4.78
0.2004,0.66,1.26,1.64,4.82
0.2005,0.7,1.22,1.64,4.74
0.2006,0.74,1.22,1.72,4.78
0.2007,0.7,1.22,1.68,4.78
0.2008,0.7,1.26,1.68,4.78
0.2009,0.7,1.22,1.68,4.82
0.201,0.7,1.26,1.64,4.74
0.2011,0.7,1.22,1.72,4.78
0.2012,0.7,1.26,1.68,4.82
0.2013,0.66,1.26,1.68,4.74
0.2014,0.7,1.22,1.68,4.78
0.2015,0.7,1.26,1.76,4.78
0.2016,0.66,1.22,1.72,4.78
0.2017,0.7,1.26,1.76,4.78
0.2018,0.7,1.3,1.76,4.74
0.2019,0.66,1.26,1.68,4.82
0.202,0.7,1.26,1.72,4.78
0.2021,0.66,1.26,1.68,4.78
0.2022,0.66,1.26,1.68,4.78
0.2023,0.66,1.22,1.68,4.74
0.2024,0.66,1.22,1.68,4.78
0.2025,0.66,1.22,1.68,4.78
0.2026,0.62,1.26,1.68,4.78
0.2027,0.7,1.26,1.68,4.82
0.2028,0.7,1.3,1.72,4.74
0.2029,0.66,1.26,1.68,4.74
0.203,0.66,1.26,1.68,4.78
0.2031,0.66,1.26,1.68,4.78
0.2032,0.66,1.26,1.76,4.74
0.2033,0.66,1.26,1.64,4.74
0.2034,0.66,1.18,1.68,4.78
0.2035,0.7,1.26,1.72,4.78
0.2036,0.7,1.26,1.68,4.74
0.2037,0.66,1.26,1.72,4.82
0.2038,0.7,1.22,1.68,4.82
0.2039,0.7,1.26,1.68,4.82
0.204,0.66,1.22,1.68,4.78
0.2041,0.7,1.26,1.68,4.78
0.2042,0.7,1.26,1.68,4.82
0.2043,0.66,1.26,1.68,4.74
0.2044,0.58,1.22,1.64,4.74
0.2045,0.66,1.26,1.64,4.74
0.2046,0.62,1.26,1.68,4.78
0.2047,0.7,1.22,1.64,4.82
0.2048,0.62,1.3,1.6,4.74
0.2049,0.66,1.26,1.64,4.82
0.205,0.7,1.3,1.72,4.7
0.2051,0.66,1.26,1.68,4.78
0.2052,0.62,1.22,1.68,4.78
0.2053,0.7,1.3,1.72,4.74
0.2054,0.7,1.22,1.72,4.82
0.2055,0.66,1.26,1.72,4.74
0.2056,0.7,1.26,1.72,4.78
0.2057,0.66,1.26,1.72,4.82
0.2058,0.66,1.22,1.68,4.7
0.2059,0.62,1.26,1.68,4.7
0.206,0.66,1.26,1.68,4.78
0.2061,0.62,1.22,1.68,4.78
0.2062,0.66,1.22,1.76,4.82
0.2063,0.66,1.22,1.72,4.78
0.2064,0.66,1.22,1.68,4.82
0.2065,0.7,1.26,1.72,4.82
0.2066,0.62,1.26,1.68,4.78
0.2067,0.66,1.22,1.68,4.78
0.2068,0.66,1.3,1.68,4.74
0.2069,0.66,1.26,1.68,4.74
0.207,0.66,1.22,1.64,4.74
0.2071,0.66,1.22,1.68,4.78
0.2072,0.7,1.22,1.68,4.78
0.2073,0.66,1.22,1.64,4.74
0.2074,0.66,1.22,1.64,4.74
0.2075,0.66,1.26,1.68,4.78
0.2076,0.66,1.22,1.68,4.78
0.2077,0.66,1.26,1.64,4.82
0.2078,0.66,1.22,1.68,4.74
0.2079,0.62,1.22,1.68,4.74
0.208,0.62,1.26,1.68,4.82
0.2081,0.62,1.26,1.76,4.82
0.2082,0.66,1.14,1.64,4.82
0.2083,0.66,1.26,1.72,4.74
0.2084,0.62,1.22,1.68,4.78
0.2085,0.7,1.26,1.64,4.74
0.2086,0.62,1.22,1.68,4.78
0.2087,0.7,1.26,1.68,4.78
0.2088,0.62,1.26,1.64,4.74
0.2089,0.62,1.22,1.68,4.82
0.209,0.66,1.18,1.68,4.78
0.2091,0.7,1.22,1.68,4.74
0.2092,0.66,1.22,1.68,4.78
0.2093,0.66,1.22,1.6,4.78
0.2094,0.62,1.22,1.68,4.78
0.2095,0.66,1.18,1.68,4.82
0.2096,0.7,1.22,1.68,4.78
0.2097,0.7,1.22,1.72,4.86
0.2098,0.66,1.22,1.68,4.78
0.2099,0.7,1.18,1.68,4.78
0.21,0.66,1.18,1.72,4.78
0.2101,0.7,1.26,1.68,4.74
0.2102,0.7,1.14,1.68,4.74
0.2103,0.66,1.18,1.72,4.74
0.2104,0.66,1.22,1.68,4.78
0.2105,0.7,1.22,1.64,4.82
0.2106,0.62,1.22,1.68,4.74
0.2107,0.62,1.22,1.72,4.82
0.2108,0.62,1.26,1.72,4.78
0.2109,0.62,1.22,1.68,4.78
0.211,0.62,1.3,1.72,4.78
0.2111,0.66,1.26,1.68,4.78
0.2112,0.62,1.22,1.68,4.78
0.2113,0.62,1.22,1.68,4.78
0.2114,0.62,1.22,1.68,4.78
0.2115,0.66,1.22,1.68,4.74
0.2116,0.62,1.22,1.72,4.74
0.2117,0.66,1.22,1.64,4.82
0.2118,0.62,1.22,1.72,4.78
0.2119,0.66,1.26,1.64,4.78
0.212,0.66,1.22,1.6,4.78
0.2121,0.62,1.26,1.64,4.74
0.2122,0.66,1.26,1.64,4.74
0.2123,0.66,1.22,1.68,4.78
0.2124,0.62,1.22,1.68,4.82
0.2125,0.66,1.22,1.68,4.74
0.2126,0.62,1.22,1.64,4.78
0.2127,0.58,1.22,1.68,4.74
0.2128,0.62,1.22,1.68,4.74
0.2129,0.66,1.22,1.64,4.78
0.213,0.62,1.22,1.64,4.78
0.2131,0.62,1.22,1.64,4.82
0.2132,0.7,1.22,1.64,4.74
0.2133,0.66,1.22,1.64,4.82
0.2134,0.66,1.22,1.64,4.7
0.2135,0.66,1.18,1.64,4.82
0.2136,0.62,1.18,1.64,4.82
0.2137,0.7,1.22,1.64,4.74
0.2138,0.62,1.26,1.64,4.82
0.2139,0.66,1.18,1.68,4.74
0.214,0.62,1.18,1.68,4.78
0.2141,0.62,1.18,1.64,4.78
0.2142,0.62,1.18,1.68,4.74
0.2143,0.62,1.18,1.68,4.7
0.2144,0.66,1.22,1.64,4.78
0.2145,0.58,1.22,1.68,4.82
0.2146,0.58,1.22,1.64,4.82
0.2147,0.62,1.22,1.68,4.78
0.2148,0.58,1.22,1.68,4.78
0.2149,0.66,1.18,1.68,4.78
0.215,0.62,1.26,1.68,4.78
0.2151,0.62,1.22,1.68,4.78
0.2152,0.66,1.22,1.68,4.82
0.2153,0.62,1.26,1.68,4.82
0.2154,0.66,1.22,1.68,4.78
0.2155,0.62,1.18,1.64,4.74
0.2156,0.62,1.22,1.68,4.78
0.2157,0.66,1.22,1.68,4.74
0.2158,0.62,1.22,1.64,4.78
0.2159,0.62,1.22,1.64,4.78
0.216,0.62,1.22,1.68,4.7
0.2161,0.58,1.18,1.68,4.78
0.2162,0.66,1.18,1.68,4.74
0.2163,0.7,1.22,1.68,4.78
0.2164,0.62,1.18,1.68,4.78
0.2165,0.66,1.22,1.64,4.78
0.2166,0.66,1.22,1.64,4.82
0.2167,0.58,1.22,1.64,4.78
0.2168,0.66,1.22,1.64,4.78
0.2169,0.62,1.22,1.64,4.74
0.217,0.58,1.22,1.6,4.74
0.2171,0.62,1.22,1.68,4.78
0.2172,0.66,1.26,1.64,4.82
0.2173,0.62,1.22,1.6,4.78
0.2174,0.66,1.14,1.68,4.74
0.2175,0.62,1.18,1.68,4.74
0.2176,0.62,1.14,1.64,4.78
0.2177,0.66,1.22,1.64,4.78
0.2178,0.58,1.22,1.64,4.74
0.2179,0.62,1.26,1.68,4.78
0.218,0.58,1.22,1.68,4.74
0.2181,0.58,1.22,1.64,4.78
0.2182,0.62,1.18,1.68,4.74
0.2183,0.58,1.22,1.68,4.74
0.2184,0.62,1.22,1.68,4.74
0.2185,0.62,1.22,1.72,4.74
0.2186,0.62,1.22,1.68,4.78
0.2187,0.58,1.22,1.68,4.82
0.2188,0.62,1.18,1.64,4.78
0.2189,0.54,1.22,1.68,4.74
0.219,0.58,1.22,1.68,4.78
0.2191,0.66,1.22,1.68,4.78
0.2192,0.58,1.22,1.68,4.78
0.2193,0.62,1.22,1.72,4.78
0.2194,0.54,1.18,1.68,4.78
0.2195,0.62,1.22,1.64,4.74
0.2196,0.58,1.22,1.64,4.78
0.2197,0.58,1.22,1.68,4.78
0.2198,0.62,1.18,1.68,4.78
0.2199,0.58,1.22,1.68,4.78
0.22,0.58,1.26,1.68,4.82
0.2201,0.62,1.18,1.68,4.74
0.2202,0.62,1.18,1.68,4.74
0.2203,0.62,1.18,1.64,4.78
0.2204,0.62,1.22,1.68,4.74
0.2205,0.58,1.22,1.68,4.82
0.2206,0.62,1.22,1.68,4.78
0.2207,0.62,1.22,1.64,4.78
0.2208,0.62,1.22,1.68,4.78
0.2209,0.62,1.18,1.64,4.78
0.221,0.58,1.26,1.64,4.74
0.2211,0.58,1.22,1.6,4.78
0.2212,0.66,1.22,1.68,4.78
0.2213,0.62,1.22,1.68,4.82
0.2214,0.58,1.18,1.64,4.78
0.2215,0.66,1.18,1.68,4.74
0.2216,0.58,1.18,1.68,4.82
0.2217,0.58,1.22,1.68,4.82
0.2218,0.62,1.18,1.64,4.78
0.2219,0.62,1.22,1.64,4.82
0.222,0.62,1.22,1.68,4.74
0.2221,0.62,1.22,1.68,4.82
0.2222,0.58,1.18,1.68,4.7
0.2223,0.62,1.26,1.64,4.74
0.2224,0.62,1.18,1.72,4.78
0.2225,0.58,1.22,1.68,4.82
0.2226,0.62,1.18,1.68,4.74
0.2227,0.58,1.22,1.68,4.82
0.2228,0.62,1.26,1.64,4.74
0.2229,0.62,1.22,1.64,4.74
0.223,0.54,1.22,1.64,4.82
0.2231,0.54,1.18,1.64,4.74
0.2232,0.58,1.22,1.64,4.78
0.2233,0.58,1.22,1.68,4.74
0.2234,0.58,1.22,1.68,4.82
0.2235,0.58,1.18,1.68,4.7
0.2236,0.58,1.18,1.64,4.74
0.2237,0.58,1.22,1.68,4.78
0.2238,0.54,1.22,1.68,4.78
0.2239,0.62,1.18,1.64,4.78
0.224,0.58,1.26,1.64,4.74
0.2241,0.66,1.14,1.72,4.74
0.2242,0.62,1.18,1.68,4.78
0.2243,0.66,1.22,1.64,4.78
0.2244,0.62,1.22,1.68,4.78
0.2245,0.66,1.18,1.64,4.74
0.2246,0.62,1.22,1.6,4.82
0.2247,0.62,1.18,1.64,4.74
0.2248,0.62,1.18,1.64,4.78
0.2249,0.54,1.22,1.68,4.78
0.225,0.58,1.22,1.64,4.78
0.2251,0.58,1.22,1.6,4.74
0.2252,0.58,1.18,1.64,4.78
0.2253,0.62,1.22,1.56,4.74
0.2254,0.62,1.18,1.64,4.78
0.2255,0.58,1.26,1.64,4.82
0.2256,0.58,1.18,1.6,4.74
0.2257,0.62,1.18,1.68,4.78
0.2258,0.58,1.22,1.64,4.82
0.2259,0.66,1.22,1.64,4.78
0.226,0.62,1.18,1.64,4.82
0.2261,0.62,1.22,1.64,4.82
0.2262,0.62,1.14,1.64,4.78
0.2263,0.62,1.22,1.64,4.78
0.2264,0.62,1.22,1.64,4.78
0.2265,0.62,1.18,1.64,4.82
0.2266,0.58,1.22,1.64,4.82
0.2267,0.62,1.18,1.6,4.74
0.2268,0.58,1.22,1.64,4.82
0.2269,0.58,1.18,1.68,4.78
0.227,0.66,1.18,1.68,4.78
0.2271,0.58,1.22,1.64,4.78
0.2272,0.58,1.22,1.6,4.78
0.2273,0.58,1.22,1.64,4.78
0.2274,0.62,1.22,1.64,4.78
0.2275,0.62,1.22,1.68,4.82
0.2276,0.58,1.14,1.64,4.78
0.2277,0.58,1.22,1.64,4.82
0.2278,0.66,1.22,1.64,4.82
0.2279,0.58,1.14,1.64,4.74
0.228,0.58,1.18,1.64,4.78
0.2281,0.58,1.14,1.64,4.78
0.2282,0.62,1.18,1.64,4.78
0.2283,0.54,1.22,1.56,4.82
0.2284,0.58,1.18,1.64,4.78
0.2285,0.58,1.22,1.64,4.78
0.2286,0.62,1.22,1.64,4.78
0.2287,0.58,1.14,1.6,4.82
0.2288,0.58,1.22,1.68,4.78
0.2289,0.58,1.22,1.6,4.74
0.229,0.54,1.18,1.68,4.78
0.2291,0.58,1.22,1.64,4.78
0.2292,0.66,1.18,1.64,4.74
0.2293,0.58,1.18,1.64,4.82
0.2294,0.62,1.18,1.6,4.74
0.2295,0.58,1.22,1.64,4.78
0.2296,0.62,1.22,1.56,4.82
0.2297,0.62,1.18,1.64,4.74
0.2298,0.62,1.18,1.64,4.78
0.2299,0.62,1.18,1.6,4.74
0.23,0.54,1.22,1.64,4.78
0.2301,0.58,1.18,1.68,4.78
0.2302,0.62,1.14,1.68,4.78
0.2303,0.66,1.18,1.64,4.74
0.2304,0.62,1.22,1.68,4.82
0.2305,0.58,1.18,1.6,4.78
0.2306,0.54,1.18,1.64,4.78
0.2307,0.62,1.18,1.64,4.78
0.2308,0.62,1.22,1.64,4.74
0.2309,0.62,1.18,1.64,4.78
0.231,0.58,1.18,1.68,4.78
0.2311,0.58,1.18,1.64,4.74
0.2312,0.58,1.18,1.68,4.78
0.2313,0.58,1.18,1.64,4.78
0.2314,0.58,1.22,1.68,4.74
0.2315,0.58,1.22,1.72,4.78
0.2316,0.54,1.18,1.64,4.74
0.2317,0.62,1.22,1.68,4.78
0.2318,0.58,1.18,1.68,4.78
0.2319,0.54,1.18,1.64,4.78
0.232,0.58,1.18,1.64,4.74
0.2321,0.62,1.18,1.6,4.82
0.2322,0.62,1.18,1.64,4.82
0.2323,0.58,1.18,1.64,4.82
0.2324,0.58,1.18,1.68,4.82
0.2325,0.58,1.22,1.64,4.78
0.2326,0.58,1.18,1.64,4.74
0.2327,0.58,1.18,1.64,4.74
0.2328,0.54,1.22,1.64,4.78
0.2329,0.58,1.18,1.6,4.74
0.233,0.54,1.14,1.68,4.82
0.2331,0.58,1.18,1.64,4.74
0.2332,0.58,1.14,1.64,4.78
0.2333,0.66,1.18,1.64,4.82
0.2334,0.58,1.18,1.56,4.74
0.2335,0.54,1.22,1.64,4.78
0.2336,0.58,1.18,1.64,4.78
0.2337,0.58,1.18,1.56,4.82
0.2338,0.62,1.18,1.64,4.82
0.2339,0.58,1.14,1.6,4.74
0.234,0.58,1.14,1.6,4.78
0.2341,0.58,1.18,1.64,4.78
0.2342,0.58,1.14,1.68,4.78
0.2343,0.58,1.18,1.64,4.78
0.2344,0.58,1.22,1.56,4.74
0.2345,0.58,1.18,1.68,4.78
0.2346,0.58,1.18,1.68,4.74
0.2347,0.58,1.18,1.64,4.82
0.2348,0.62,1.14,1.68,4.78
0.2349,0.62,1.18,1.64,4.78
0.235,0.58,1.14,1.64,4.74
0.2351,0.66,1.14,1.64,4.78
0.2352,0.54,1.18,1.6,4.78
0.2353,0.58,1.22,1.64,4.78
0.2354,0.58,1.14,1.64,4.82
0.2355,0.58,1.18,1.64,4.82
0.2356,0.54,1.18,1.64,4.78
0.2357,0.54,1.22,1.64,4.78
0.2358,0.54,1.22,1.6,4.78
0.2359,0.54,1.18,1.68,4.82
0.236,0.66,1.18,1.64,4.82
0.2361,0.62,1.18,1.64,4.82
0.2362,0.54,1.14,1.64,4.78
0.2363,0.58,1.14,1.64,4.86
0.2364,0.54,1.18,1.64,4.74
0.2365,0.58,1.1,1.6,4.78
0.2366,0.54,1.18,1.68,4.74
0.2367,0.54,1.18,1.64,4.82
0.2368,0.54,1.18,1.64,4.78
0.2369,0.58,1.18,1.6,4.74
0.237,0.54,1.18,1.64,4.78
0.2371,0.5,1.18,1.6,4.78
0.2372,0.58,1.14,1.6,4.78
0.2373,0.54,1.18,1.6,4.78
0.2374,0.54,1.22,1.6,4.78
0.2375,0.54,1.22,1.6,4.78
0.2376,0.58,1.22,1.6,4.78
0.2377,0.54,1.18,1.56,4.78
0.2378,0.58,1.18,1.64,4.74
0.2379,0.58,1.22,1.56,4.82
0.238,0.54,1.22,1.56,4.82
0.2381,0.54,1.18,1.6,4.74
0.2382,0.58,1.14,1.6,4.82
0.2383,0.58,1.18,1.6,4.74
0.2384,0.58,1.18,1.6,4.82
0.2385,0.62,1.18,1.64,4.82
0.2386,0.54,1.18,1.6,4.78
0.2387,0.62,1.18,1.68,4.74
0.2388,0.54,1.18,1.64,4.78
0.2389,0.58,1.18,1.64,4.78
0.239,0.54,1.14,1.68,4.78
0.2391,0.62,1.18,1.6,4.78
0.2392,0.62,1.18,1.68,4.78
0.2393,0.54,1.18,1.64,4.74
0.2394,0.62,1.14,1.64,4.74
0.2395,0.54,1.22,1.6,4.78
0.2396,0.54,1.22,1.64,4.74
0.2397,0.62,1.18,1.64,4.78
0.2398,0.54,1.18,1.64,4.82
0.2399,0.58,1.18,1.68,4.74
0.24,0.54,1.18,1.64,4.78
0.2401,0.5,1.22,1.64,4.7
0.2402,0.54,1.18,1.6,4.7
0.2403,0.54,1.14,1.6,4.74
0.2404,0.54,1.14,1.6,4.7
0.2405,0.5,1.18,1.64,4.78
0.2406,0.58,1.14,1.6,4.82
0.2407,0.54,1.18,1.64,4.7
0.2408,0.54,1.14,1.6,4.82
0.2409,0.54,1.18,1.6,4.78
0.241,0.54,1.18,1.64,4.78
0.2411,0.58,1.14,1.64,4.82
0.2412,0.58,1.18,1.64,4.74
0.2413,0.58,1.14,1.64,4.74
0.2414,0.58,1.14,1.6,4.74
0.2415,0.58,1.18,1.6,4.82
0.2416,0.54,1.14,1.6,4.78
0.2417,0.54,1.18,1.64,4.74
0.2418,0.54,1.18,1.64,4.74
0.2419,0.58,1.18,1.56,4.78
0.242,0.54,1.22,1.64,4.74
0.2421,0.5,1.14,1.56,4.78
0.2422,0.54,1.18,1.64,4.82
0.2423,0.54,1.18,1.64,4.78
0.2424,0.58,1.18,1.6,4.82
0.2425,0.58,1.18,1.68,4.78
0.2426,0.58,1.18,1.68,4.82
0.2427,0.54,1.18,1.64,4.7
0.2428,0.54,1.18,1.64,4.78
0.2429,0.54,1.18,1.6,4.78
0.243,0.54,1.14,1.64,4.74
0.2431,0.5,1.18,1.64,4.78
