xdata, curve0, curve1, curve2
0.0974,-273.2,-13.805,287
0.09741,-272.44,-15.163,287.61
0.09742,-271.68,-16.52,288.2
0.09743,-270.92,-17.874,288.79
0.09744,-270.14,-19.227,289.37
0.09745,-269.37,-20.577,289.95
0.09746,-268.59,-21.925,290.51
0.09747,-267.8,-23.27,291.07
0.09748,-267.01,-24.613,291.62
0.09749,-266.22,-25.954,292.17
0.0975,-265.42,-27.292,292.71
0.09751,-264.61,-28.628,293.24
0.09752,-263.8,-29.961,293.76
0.09753,-262.99,-31.292,294.28
0.09754,-262.17,-32.62,294.79
0.09755,-261.35,-33.945,295.29
0.09756,-260.52,-35.267,295.79
0.09757,-259.69,-36.587,296.28
0.09758,-258.86,-37.904,296.76
0.09759,-258.02,-39.217,297.24
0.0976,-257.18,-40.528,297.71
0.09761,-256.33,-41.836,298.17
0.09762,-255.48,-43.141,298.62
0.09763,-254.63,-44.443,299.07
0.09764,-253.77,-45.742,299.51
0.09765,-252.91,-47.038,299.95
0.09766,-252.05,-48.331,300.38
0.09767,-251.18,-49.62,300.8
0.09768,-250.31,-50.906,301.22
0.09769,-249.44,-52.189,301.62
0.0977,-248.56,-53.469,302.03
0.09771,-247.68,-54.746,302.42
0.09772,-246.79,-56.019,302.81
0.09773,-245.91,-57.289,303.2
0.09774,-245.02,-58.556,303.57
0.09775,-244.13,-59.819,303.95
0.09776,-243.23,-61.079,304.31
0.09777,-242.33,-62.336,304.67
0.09778,-241.43,-63.589,305.02
0.09779,-240.53,-64.838,305.37
0.0978,-239.63,-66.085,305.71
0.09781,-238.72,-67.328,306.05
0.09782,-237.81,-68.567,306.37
0.09783,-236.89,-69.803,306.7
0.09784,-235.98,-71.035,307.01
0.09785,-235.06,-72.264,307.33
0.09786,-234.14,-73.49,307.63
0.09787,-233.22,-74.712,307.93
0.09788,-232.3,-75.931,308.23
0.09789,-231.37,-77.146,308.52
0.0979,-230.44,-78.357,308.8
0.09791,-229.51,-79.565,309.08
0.09792,-228.58,-80.77,309.35
0.09793,-227.65,-81.971,309.62
0.09794,-226.71,-83.169,309.88
0.09795,-225.78,-84.363,310.14
0.09796,-224.84,-85.554,310.39
0.09797,-223.9,-86.741,310.64
0.09798,-222.96,-87.925,310.88
0.09799,-222.01,-89.105,311.12
0.098,-221.07,-90.282,311.35
0.09801,-220.12,-91.455,311.58
0.09802,-219.17,-92.625,311.8
0.09803,-218.22,-93.792,312.02
0.09804,-217.27,-94.955,312.23
0.09805,-216.32,-96.115,312.44
0.09806,-215.37,-97.272,312.64
0.09807,-214.41,-98.425,312.84
0.09808,-213.46,-99.575,313.03
0.09809,-212.5,-100.72,313.22
0.0981,-211.54,-101.87,313.41
0.09811,-210.58,-103.01,313.59
0.09812,-209.62,-104.14,313.76
0.09813,-208.66,-105.28,313.94
0.09814,-207.7,-106.41,314.11
0.09815,-206.74,-107.53,314.27
0.09816,-205.77,-108.66,314.43
0.09817,-204.81,-109.78,314.58
0.09818,-203.84,-110.9,314.74
0.09819,-202.87,-112.01,314.88
0.0982,-201.9,-113.12,315.03
0.09821,-200.93,-114.23,315.17
0.09822,-199.96,-115.34,315.3
0.09823,-198.99,-116.44,315.43
0.09824,-198.02,-117.54,315.56
0.09825,-197.05,-118.64,315.69
0.09826,-196.07,-119.73,315.81
0.09827,-195.1,-120.83,315.93
0.09828,-194.13,-121.91,316.04
0.09829,-193.15,-123,316.15
0.0983,-192.17,-124.08,316.26
0.09831,-191.19,-125.16,316.36
0.09832,-190.22,-126.24,316.46
0.09833,-189.24,-127.32,316.56
0.09834,-188.26,-128.39,316.65
0.09835,-187.28,-129.46,316.74
0.09836,-186.3,-130.53,316.82
0.09837,-185.31,-131.59,316.91
0.09838,-184.33,-132.66,316.99
0.09839,-183.35,-133.72,317.06
0.0984,-182.36,-134.78,317.14
0.09841,-181.38,-135.83,317.21
0.09842,-180.39,-136.89,317.28
0.09843,-179.4,-137.94,317.34
0.09844,-178.42,-138.99,317.4
0.09845,-177.43,-140.03,317.46
0.09846,-176.44,-141.08,317.51
0.09847,-175.45,-142.12,317.57
0.09848,-174.46,-143.16,317.62
0.09849,-173.46,-144.2,317.66
0.0985,-172.47,-145.24,317.71
0.09851,-171.48,-146.27,317.75
0.09852,-170.48,-147.3,317.79
0.09853,-169.49,-148.33,317.82
0.09854,-168.49,-149.36,317.85
0.09855,-167.49,-150.39,317.88
0.09856,-166.49,-151.42,317.91
0.09857,-165.49,-152.44,317.93
0.09858,-164.49,-153.46,317.96
0.09859,-163.49,-154.48,317.97
0.0986,-162.49,-155.5,317.99
0.09861,-161.48,-156.52,318
0.09862,-160.48,-157.54,318.02
0.09863,-159.47,-158.55,318.02
0.09864,-158.47,-159.56,318.03
0.09865,-157.46,-160.57,318.03
0.09866,-156.45,-161.58,318.03
0.09867,-155.44,-162.59,318.03
0.09868,-154.42,-163.6,318.02
0.09869,-153.41,-164.61,318.02
0.0987,-152.39,-165.61,318.01
0.09871,-151.38,-166.61,317.99
0.09872,-150.36,-167.62,317.98
0.09873,-149.34,-168.62,317.96
0.09874,-148.32,-169.62,317.94
0.09875,-147.3,-170.62,317.91
0.09876,-146.27,-171.61,317.89
0.09877,-145.25,-172.61,317.86
0.09878,-144.22,-173.61,317.83
0.09879,-143.19,-174.6,317.79
0.0988,-142.16,-175.59,317.76
0.09881,-141.13,-176.59,317.72
0.09882,-140.09,-177.58,317.67
0.09883,-139.06,-178.57,317.63
0.09884,-138.02,-179.56,317.58
0.09885,-136.98,-180.55,317.53
0.09886,-135.94,-181.54,317.48
0.09887,-134.9,-182.52,317.42
0.09888,-133.85,-183.51,317.36
0.09889,-132.8,-184.5,317.3
0.0989,-131.75,-185.48,317.23
0.09891,-130.7,-186.47,317.17
0.09892,-129.65,-187.45,317.1
0.09893,-128.59,-188.43,317.02
0.09894,-127.53,-189.41,316.95
0.09895,-126.47,-190.4,316.87
0.09896,-125.41,-191.38,316.78
0.09897,-124.34,-192.36,316.7
0.09898,-123.27,-193.33,316.61
0.09899,-122.2,-194.31,316.52
0.099,-121.13,-195.29,316.42
0.09901,-120.06,-196.27,316.33
0.09902,-118.98,-197.25,316.22
0.09903,-117.9,-198.22,316.12
0.09904,-116.82,-199.2,316.01
0.09905,-115.73,-200.17,315.9
0.09906,-114.64,-201.15,315.79
0.09907,-113.55,-202.12,315.67
0.09908,-112.46,-203.09,315.55
0.09909,-111.36,-204.06,315.42
0.0991,-110.26,-205.03,315.3
0.09911,-109.16,-206.01,315.16
0.09912,-108.05,-206.98,315.03
0.09913,-106.95,-207.95,314.89
0.09914,-105.83,-208.91,314.75
0.09915,-104.72,-209.88,314.6
0.09916,-103.6,-210.85,314.45
0.09917,-102.48,-211.82,314.3
0.09918,-101.36,-212.78,314.14
0.09919,-100.23,-213.75,313.98
0.0992,-99.102,-214.71,313.81
0.09921,-97.969,-215.68,313.64
0.09922,-96.833,-216.64,313.47
0.09923,-95.693,-217.6,313.29
0.09924,-94.55,-218.56,313.11
0.09925,-93.404,-219.52,312.93
0.09926,-92.255,-220.48,312.74
0.09927,-91.101,-221.44,312.54
0.09928,-89.945,-222.4,312.34
0.09929,-88.785,-223.35,312.14
0.0993,-87.622,-224.31,311.93
0.09931,-86.455,-225.26,311.72
0.09932,-85.284,-226.22,311.5
0.09933,-84.11,-227.17,311.28
0.09934,-82.933,-228.12,311.05
0.09935,-81.752,-229.07,310.82
0.09936,-80.567,-230.02,310.59
0.09937,-79.379,-230.97,310.35
0.09938,-78.187,-231.92,310.1
0.09939,-76.991,-232.86,309.85
0.0994,-75.792,-233.8,309.6
0.09941,-74.589,-234.75,309.34
0.09942,-73.382,-235.69,309.07
0.09943,-72.172,-236.63,308.8
0.09944,-70.958,-237.57,308.52
0.09945,-69.74,-238.5,308.24
0.09946,-68.518,-239.44,307.96
0.09947,-67.293,-240.37,307.66
0.09948,-66.064,-241.3,307.37
0.09949,-64.831,-242.23,307.06
0.0995,-63.594,-243.16,306.76
0.09951,-62.354,-244.09,306.44
0.09952,-61.109,-245.01,306.12
0.09953,-59.861,-245.93,305.8
0.09954,-58.61,-246.86,305.46
0.09955,-57.354,-247.77,305.13
0.09956,-56.095,-248.69,304.78
0.09957,-54.832,-249.6,304.44
0.09958,-53.565,-250.52,304.08
0.09959,-52.294,-251.42,303.72
0.0996,-51.02,-252.33,303.35
0.09961,-49.741,-253.24,302.98
0.09962,-48.459,-254.14,302.6
0.09963,-47.174,-255.04,302.21
0.09964,-45.885,-255.94,301.82
0.09965,-44.591,-256.83,301.42
0.09966,-43.295,-257.72,301.02
0.09967,-41.994,-258.61,300.6
0.09968,-40.69,-259.5,300.19
0.09969,-39.383,-260.38,299.76
0.0997,-38.071,-261.26,299.33
0.09971,-36.757,-262.13,298.89
0.09972,-35.438,-263.01,298.45
0.09973,-34.116,-263.88,297.99
0.09974,-32.791,-264.75,297.54
0.09975,-31.462,-265.61,297.07
0.09976,-30.129,-266.47,296.6
0.09977,-28.794,-267.33,296.12
0.09978,-27.454,-268.18,295.63
0.09979,-26.112,-269.03,295.14
0.0998,-24.766,-269.87,294.64
0.09981,-23.417,-270.71,294.13
0.09982,-22.064,-271.55,293.62
0.09983,-20.708,-272.39,293.09
0.09984,-19.35,-273.22,292.57
0.09985,-17.988,-274.04,292.03
0.09986,-16.623,-274.86,291.49
0.09987,-15.255,-275.68,290.93
0.09988,-13.883,-276.49,290.38
0.09989,-12.509,-277.3,289.81
0.0999,-11.132,-278.1,289.24
0.09991,-9.7525,-278.9,288.66
0.09992,-8.3699,-279.7,288.07
0.09993,-6.9845,-280.49,287.47
0.09994,-5.5964,-281.27,286.87
0.09995,-4.2057,-282.05,286.26
0.09996,-2.8123,-282.82,285.64
0.09997,-1.4165,-283.59,285.01
0.09998,-0.018125,-284.36,284.38
0.09999,1.3826,-285.12,283.73
0.1,2.7857,-285.87,283.09
0.10001,4.1911,-286.62,282.43
0.10002,5.5988,-287.36,281.76
0.10003,7.0086,-288.1,281.09
0.10004,8.4205,-288.83,280.41
0.10005,9.8344,-289.56,279.72
0.10006,11.25,-290.28,279.03
0.10007,12.668,-290.99,278.32
0.10008,14.088,-291.7,277.61
0.10009,15.509,-292.4,276.89
0.1001,16.932,-293.09,276.16
0.10011,18.357,-293.78,275.43
0.10012,19.783,-294.47,274.68
0.10013,21.21,-295.14,273.93
0.10014,22.639,-295.81,273.17
0.10015,24.07,-296.48,272.41
0.10016,25.501,-297.13,271.63
0.10017,26.934,-297.79,270.85
0.10018,28.368,-298.43,270.06
0.10019,29.802,-299.07,269.26
0.1002,31.238,-299.7,268.46
0.10021,32.674,-300.32,267.64
0.10022,34.111,-300.93,266.82
0.10023,35.549,-301.54,265.99
0.10024,36.987,-302.14,265.16
0.10025,38.426,-302.74,264.31
0.10026,39.865,-303.32,263.46
0.10027,41.305,-303.9,262.6
0.10028,42.744,-304.47,261.73
0.10029,44.184,-305.04,260.86
0.1003,45.624,-305.6,259.97
0.10031,47.063,-306.14,259.08
0.10032,48.503,-306.69,258.18
0.10033,49.942,-307.22,257.28
0.10034,51.381,-307.74,256.36
0.10035,52.819,-308.26,255.44
0.10036,54.257,-308.77,254.51
0.10037,55.694,-309.27,253.58
0.10038,57.131,-309.76,252.63
0.10039,58.566,-310.25,251.68
0.1004,60.001,-310.73,250.72
0.10041,61.435,-311.19,249.76
0.10042,62.867,-311.65,248.79
0.10043,64.299,-312.1,247.81
0.10044,65.728,-312.55,246.82
0.10045,67.157,-312.98,245.82
0.10046,68.584,-313.41,244.82
0.10047,70.009,-313.82,243.81
0.10048,71.433,-314.23,242.8
0.10049,72.855,-314.63,241.78
0.1005,74.275,-315.02,240.75
0.10051,75.693,-315.4,239.71
0.10052,77.108,-315.78,238.67
0.10053,78.522,-316.14,237.62
0.10054,79.933,-316.5,236.56
0.10055,81.342,-316.84,235.5
0.10056,82.748,-317.18,234.43
0.10057,84.151,-317.51,233.36
0.10058,85.552,-317.83,232.27
0.10059,86.95,-318.14,231.19
0.1006,88.345,-318.44,230.09
0.10061,89.737,-318.73,228.99
0.10062,91.126,-319.01,227.88
0.10063,92.512,-319.28,226.77
0.10064,93.894,-319.55,225.65
0.10065,95.273,-319.8,224.53
0.10066,96.648,-320.04,223.4
0.10067,98.02,-320.28,222.26
0.10068,99.388,-320.51,221.12
0.10069,100.75,-320.72,219.97
0.1007,102.11,-320.93,218.82
0.10071,103.47,-321.13,217.66
0.10072,104.82,-321.32,216.49
0.10073,106.17,-321.49,215.33
0.10074,107.51,-321.66,214.15
0.10075,108.85,-321.82,212.97
0.10076,110.18,-321.97,211.79
0.10077,111.51,-322.11,210.6
0.10078,112.84,-322.24,209.4
0.10079,114.16,-322.37,208.21
0.1008,115.48,-322.48,207
0.10081,116.79,-322.58,205.79
0.10082,118.09,-322.67,204.58
0.10083,119.39,-322.76,203.37
0.10084,120.69,-322.83,202.15
0.10085,121.98,-322.9,200.92
0.10086,123.26,-322.95,199.69
0.10087,124.54,-323,198.46
0.10088,125.81,-323.03,197.22
0.10089,127.08,-323.06,195.98
0.1009,128.34,-323.08,194.74
0.10091,129.6,-323.09,193.49
0.10092,130.85,-323.08,192.24
0.10093,132.09,-323.07,190.98
0.10094,133.33,-323.05,189.72
0.10095,134.56,-323.02,188.46
0.10096,135.79,-322.98,187.2
0.10097,137,-322.94,185.93
0.10098,138.22,-322.88,184.66
0.10099,139.42,-322.81,183.39
0.101,140.62,-322.74,182.11
0.10101,141.81,-322.65,180.84
0.10102,143,-322.56,179.56
0.10103,144.18,-322.45,178.27
0.10104,145.35,-322.34,176.99
0.10105,146.52,-322.22,175.7
0.10106,147.68,-322.09,174.41
0.10107,148.83,-321.95,173.12
0.10108,149.97,-321.8,171.83
0.10109,151.11,-321.65,170.54
0.1011,152.24,-321.48,169.24
0.10111,153.36,-321.31,167.94
0.10112,154.48,-321.12,166.64
0.10113,155.59,-320.93,165.34
0.10114,156.69,-320.73,164.04
0.10115,157.78,-320.52,162.74
0.10116,158.86,-320.3,161.44
0.10117,159.94,-320.08,160.14
0.10118,161.01,-319.85,158.83
0.10119,162.08,-319.6,157.53
0.1012,163.13,-319.35,156.22
0.10121,164.18,-319.09,154.92
0.10122,165.22,-318.83,153.61
0.10123,166.25,-318.55,152.31
0.10124,167.27,-318.27,151
0.10125,168.29,-317.98,149.7
0.10126,169.29,-317.68,148.39
0.10127,170.29,-317.38,147.09
0.10128,171.28,-317.06,145.78
0.10129,172.27,-316.74,144.48
0.1013,173.24,-316.42,143.17
0.10131,174.21,-316.08,141.87
0.10132,175.17,-315.74,140.57
0.10133,176.12,-315.39,139.27
0.10134,177.06,-315.03,137.97
0.10135,177.99,-314.66,136.67
0.10136,178.92,-314.29,135.37
0.10137,179.84,-313.91,134.08
0.10138,180.75,-313.53,132.78
0.10139,181.65,-313.14,131.49
0.1014,182.54,-312.74,130.2
0.10141,183.42,-312.33,128.91
0.10142,184.3,-311.92,127.62
0.10143,185.17,-311.5,126.34
0.10144,186.03,-311.08,125.05
0.10145,186.88,-310.65,123.77
0.10146,187.72,-310.21,122.49
0.10147,188.56,-309.77,121.21
0.10148,189.38,-309.32,119.94
0.10149,190.2,-308.87,118.67
0.1015,191.01,-308.41,117.4
0.10151,191.81,-307.94,116.13
0.10152,192.6,-307.47,114.87
0.10153,193.39,-306.99,113.61
0.10154,194.16,-306.51,112.35
0.10155,194.93,-306.03,111.1
0.10156,195.69,-305.53,109.84
0.10157,196.44,-305.04,108.6
0.10158,197.19,-304.54,107.35
0.10159,197.92,-304.03,106.11
0.1016,198.65,-303.52,104.87
0.10161,199.37,-303,103.64
0.10162,200.08,-302.48,102.41
0.10163,200.78,-301.96,101.18
0.10164,201.47,-301.43,99.955
0.10165,202.16,-300.9,98.735
0.10166,202.84,-300.36,97.52
0.10167,203.51,-299.82,96.308
0.10168,204.17,-299.27,95.101
0.10169,204.83,-298.72,93.897
0.1017,205.47,-298.17,92.698
0.10171,206.11,-297.62,91.503
0.10172,206.74,-297.06,90.312
0.10173,207.37,-296.49,89.126
0.10174,207.98,-295.93,87.944
0.10175,208.59,-295.36,86.767
0.10176,209.19,-294.79,85.594
0.10177,209.79,-294.21,84.426
0.10178,210.37,-293.64,83.263
0.10179,210.95,-293.06,82.104
0.1018,211.52,-292.47,80.95
0.10181,212.09,-291.89,79.801
0.10182,212.64,-291.3,78.657
0.10183,213.19,-290.71,77.518
0.10184,213.74,-290.12,76.384
0.10185,214.27,-289.53,75.254
0.10186,214.8,-288.93,74.13
0.10187,215.32,-288.33,73.011
0.10188,215.84,-287.73,71.897
0.10189,216.35,-287.13,70.788
0.1019,216.85,-286.53,69.684
0.10191,217.34,-285.93,68.585
0.10192,217.83,-285.32,67.492
0.10193,218.31,-284.72,66.404
0.10194,218.79,-284.11,65.321
0.10195,219.26,-283.5,64.244
0.10196,219.72,-282.89,63.172
0.10197,220.18,-282.28,62.105
0.10198,220.63,-281.67,61.044
0.10199,221.07,-281.06,59.988
0.102,221.51,-280.45,58.937
0.10201,221.95,-279.84,57.892
0.10202,222.37,-279.23,56.853
0.10203,222.8,-278.61,55.819
0.10204,223.21,-278,54.79
0.10205,223.62,-277.39,53.767
0.10206,224.03,-276.78,52.749
0.10207,224.43,-276.16,51.736
0.10208,224.82,-275.55,50.73
0.10209,225.21,-274.94,49.728
0.1021,225.6,-274.33,48.732
0.10211,225.98,-273.72,47.742
0.10212,226.35,-273.11,46.757
0.10213,226.72,-272.5,45.777
0.10214,227.09,-271.89,44.803
0.10215,227.45,-271.28,43.834
0.10216,227.8,-270.68,42.871
0.10217,228.16,-270.07,41.913
0.10218,228.5,-269.46,40.96
0.10219,228.85,-268.86,40.013
0.1022,229.19,-268.26,39.071
0.10221,229.52,-267.66,38.135
0.10222,229.85,-267.06,37.203
0.10223,230.18,-266.46,36.277
0.10224,230.51,-265.86,35.356
0.10225,230.83,-265.27,34.441
0.10226,231.14,-264.67,33.53
0.10227,231.46,-264.08,32.625
0.10228,231.77,-263.49,31.725
0.10229,232.08,-262.9,30.83
0.1023,232.38,-262.32,29.94
0.10231,232.68,-261.73,29.054
0.10232,232.98,-261.15,28.174
0.10233,233.27,-260.57,27.299
0.10234,233.57,-259.99,26.428
0.10235,233.86,-259.42,25.563
0.10236,234.14,-258.85,24.702
0.10237,234.43,-258.27,23.846
0.10238,234.71,-257.71,22.994
0.10239,234.99,-257.14,22.147
0.1024,235.27,-256.58,21.305
0.10241,235.55,-256.01,20.467
0.10242,235.82,-255.46,19.634
0.10243,236.09,-254.9,18.805
0.10244,236.37,-254.35,17.98
0.10245,236.63,-253.79,17.16
0.10246,236.9,-253.25,16.343
0.10247,237.17,-252.7,15.531
0.10248,237.43,-252.16,14.723
0.10249,237.7,-251.62,13.919
0.1025,237.96,-251.08,13.119
0.10251,238.22,-250.55,12.323
0.10252,238.48,-250.01,11.531
0.10253,238.74,-249.49,10.742
0.10254,239,-248.96,9.9572
0.10255,239.26,-248.44,9.1758
0.10256,239.52,-247.92,8.3979
0.10257,239.78,-247.4,7.6235
0.10258,240.03,-246.89,6.8524
0.10259,240.29,-246.38,6.0846
0.1026,240.55,-245.87,5.32
0.10261,240.8,-245.36,4.5585
0.10262,241.06,-244.86,3.8001
0.10263,241.32,-244.36,3.0446
0.10264,241.57,-243.87,2.292
0.10265,241.83,-243.37,1.5422
0.10266,242.09,-242.88,0.79516
0.10267,242.34,-242.4,0.050714
0.10268,242.6,-241.91,-0.69119
0.10269,242.86,-241.43,-1.4306
0.1027,243.12,-240.95,-2.1677
0.10271,243.38,-240.48,-2.9025
0.10272,243.64,-240.01,-3.6351
0.10273,243.9,-239.54,-4.3656
0.10274,244.16,-239.07,-5.0941
0.10275,244.43,-238.61,-5.8206
0.10276,244.69,-238.15,-6.5454
0.10277,244.96,-237.69,-7.2683
0.10278,245.22,-237.23,-7.9897
0.10279,245.49,-236.78,-8.7094
0.1028,245.76,-236.33,-9.4277
0.10281,246.03,-235.89,-10.145
0.10282,246.31,-235.44,-10.86
0.10283,246.58,-235,-11.575
0.10284,246.85,-234.57,-12.288
0.10285,247.13,-234.13,-13
0.10286,247.41,-233.7,-13.712
0.10287,247.69,-233.27,-14.423
0.10288,247.97,-232.84,-15.132
0.10289,248.26,-232.42,-15.842
0.1029,248.54,-231.99,-16.551
0.10291,248.83,-231.57,-17.259
0.10292,249.12,-231.15,-17.967
0.10293,249.41,-230.74,-18.675
0.10294,249.71,-230.33,-19.382
0.10295,250.01,-229.92,-20.09
0.10296,250.3,-229.51,-20.797
0.10297,250.6,-229.1,-21.505
0.10298,250.91,-228.7,-22.213
0.10299,251.21,-228.29,-22.921
0.103,251.52,-227.89,-23.63
0.10301,251.83,-227.49,-24.339
0.10302,252.14,-227.1,-25.049
0.10303,252.46,-226.7,-25.759
0.10304,252.78,-226.31,-26.471
0.10305,253.1,-225.92,-27.183
0.10306,253.42,-225.52,-27.896
0.10307,253.75,-225.14,-28.61
0.10308,254.07,-224.75,-29.326
0.10309,254.4,-224.36,-30.042
0.1031,254.74,-223.98,-30.76
0.10311,255.07,-223.59,-31.479
0.10312,255.41,-223.21,-32.2
0.10313,255.75,-222.83,-32.923
0.10314,256.1,-222.45,-33.647
0.10315,256.44,-222.07,-34.373
0.10316,256.79,-221.69,-35.1
0.10317,257.15,-221.32,-35.83
0.10318,257.5,-220.94,-36.562
0.10319,257.86,-220.56,-37.295
0.1032,258.22,-220.19,-38.031
0.10321,258.58,-219.81,-38.77
0.10322,258.95,-219.44,-39.51
0.10323,259.31,-219.06,-40.253
0.10324,259.68,-218.69,-40.999
0.10325,260.06,-218.31,-41.747
0.10326,260.43,-217.94,-42.498
0.10327,260.81,-217.56,-43.251
0.10328,261.19,-217.19,-44.008
0.10329,261.58,-216.81,-44.767
0.1033,261.97,-216.44,-45.529
0.10331,262.36,-216.06,-46.294
0.10332,262.75,-215.68,-47.062
0.10333,263.14,-215.31,-47.834
0.10334,263.54,-214.93,-48.609
0.10335,263.94,-214.55,-49.386
0.10336,264.34,-214.17,-50.168
0.10337,264.75,-213.79,-50.953
0.10338,265.15,-213.41,-51.741
0.10339,265.56,-213.03,-52.533
0.1034,265.97,-212.65,-53.328
0.10341,266.39,-212.26,-54.127
0.10342,266.8,-211.87,-54.93
0.10343,267.22,-211.49,-55.736
0.10344,267.64,-211.1,-56.547
0.10345,268.07,-210.7,-57.361
0.10346,268.49,-210.31,-58.179
0.10347,268.92,-209.92,-59.001
0.10348,269.35,-209.52,-59.828
0.10349,269.78,-209.12,-60.658
0.1035,270.21,-208.72,-61.492
0.10351,270.65,-208.31,-62.331
0.10352,271.08,-207.91,-63.174
0.10353,271.52,-207.5,-64.021
0.10354,271.96,-207.09,-64.872
0.10355,272.4,-206.67,-65.728
0.10356,272.84,-206.26,-66.588
0.10357,273.29,-205.84,-67.452
0.10358,273.74,-205.41,-68.321
0.10359,274.18,-204.99,-69.194
0.1036,274.63,-204.56,-70.072
0.10361,275.08,-204.13,-70.954
0.10362,275.53,-203.69,-71.841
0.10363,275.99,-203.25,-72.732
0.10364,276.44,-202.81,-73.628
0.10365,276.89,-202.37,-74.529
0.10366,277.35,-201.92,-75.434
0.10367,277.81,-201.46,-76.344
0.10368,278.26,-201,-77.258
0.10369,278.72,-200.54,-78.177
0.1037,279.18,-200.08,-79.101
0.10371,279.64,-199.61,-80.03
0.10372,280.1,-199.13,-80.963
0.10373,280.56,-198.65,-81.901
0.10374,281.02,-198.17,-82.843
0.10375,281.48,-197.68,-83.79
0.10376,281.94,-197.19,-84.742
0.10377,282.4,-196.7,-85.699
0.10378,282.86,-196.2,-86.66
0.10379,283.32,-195.69,-87.626
0.1038,283.77,-195.18,-88.597
0.10381,284.23,-194.66,-89.573
0.10382,284.69,-194.14,-90.553
0.10383,285.15,-193.61,-91.537
0.10384,285.61,-193.08,-92.527
0.10385,286.07,-192.55,-93.521
0.10386,286.52,-192,-94.52
0.10387,286.98,-191.45,-95.523
0.10388,287.43,-190.9,-96.531
0.10389,287.89,-190.34,-97.543
0.1039,288.34,-189.78,-98.56
0.10391,288.79,-189.21,-99.581
0.10392,289.24,-188.63,-100.61
0.10393,289.69,-188.05,-101.64
0.10394,290.13,-187.46,-102.67
0.10395,290.58,-186.87,-103.71
0.10396,291.02,-186.27,-104.76
0.10397,291.46,-185.66,-105.8
0.10398,291.9,-185.05,-106.86
0.10399,292.34,-184.43,-107.91
0.104,292.77,-183.8,-108.97
0.10401,293.21,-183.17,-110.04
0.10402,293.64,-182.53,-111.11
0.10403,294.07,-181.89,-112.18
0.10404,294.49,-181.24,-113.26
0.10405,294.91,-180.58,-114.34
0.10406,295.33,-179.91,-115.42
0.10407,295.75,-179.24,-116.51
0.10408,296.17,-178.56,-117.6
0.10409,296.58,-177.88,-118.7
0.1041,296.99,-177.19,-119.8
0.10411,297.39,-176.49,-120.9
0.10412,297.79,-175.78,-122.01
0.10413,298.19,-175.07,-123.12
0.10414,298.59,-174.35,-124.23
0.10415,298.98,-173.62,-125.35
0.10416,299.36,-172.89,-126.47
0.10417,299.75,-172.15,-127.6
0.10418,300.13,-171.4,-128.72
0.10419,300.5,-170.65,-129.86
0.1042,300.87,-169.88,-130.99
0.10421,301.24,-169.11,-132.13
0.10422,301.6,-168.34,-133.27
0.10423,301.96,-167.55,-134.41
0.10424,302.32,-166.76,-135.55
0.10425,302.66,-165.96,-136.7
0.10426,303.01,-165.16,-137.85
0.10427,303.35,-164.34,-139
0.10428,303.68,-163.52,-140.16
0.10429,304.01,-162.7,-141.32
0.1043,304.34,-161.86,-142.48
0.10431,304.66,-161.02,-143.64
0.10432,304.97,-160.17,-144.81
0.10433,305.28,-159.31,-145.97
0.10434,305.58,-158.44,-147.14
0.10435,305.88,-157.57,-148.31
0.10436,306.17,-156.69,-149.48
0.10437,306.46,-155.8,-150.66
0.10438,306.74,-154.91,-151.83
0.10439,307.02,-154.01,-153.01
0.1044,307.28,-153.1,-154.19
0.10441,307.55,-152.18,-155.37
0.10442,307.8,-151.25,-156.55
0.10443,308.05,-150.32,-157.73
0.10444,308.3,-149.38,-158.91
0.10445,308.53,-148.44,-160.1
0.10446,308.77,-147.48,-161.28
0.10447,308.99,-146.52,-162.47
0.10448,309.21,-145.55,-163.66
0.10449,309.42,-144.58,-164.84
0.1045,309.62,-143.59,-166.03
0.10451,309.82,-142.6,-167.22
0.10452,310.01,-141.6,-168.41
0.10453,310.2,-140.6,-169.6
0.10454,310.37,-139.59,-170.78
0.10455,310.54,-138.57,-171.97
0.10456,310.7,-137.54,-173.16
0.10457,310.86,-136.51,-174.35
0.10458,311.01,-135.47,-175.54
0.10459,311.15,-134.42,-176.72
0.1046,311.28,-133.37,-177.91
0.10461,311.4,-132.31,-179.1
0.10462,311.52,-131.24,-180.28
0.10463,311.63,-130.16,-181.47
0.10464,311.73,-129.08,-182.65
0.10465,311.83,-127.99,-183.84
0.10466,311.91,-126.9,-185.02
0.10467,311.99,-125.8,-186.2
0.10468,312.06,-124.69,-187.38
0.10469,312.13,-123.57,-188.55
0.1047,312.18,-122.45,-189.73
0.10471,312.23,-121.32,-190.91
0.10472,312.27,-120.19,-192.08
0.10473,312.3,-119.05,-193.25
0.10474,312.32,-117.9,-194.42
0.10475,312.33,-116.75,-195.59
0.10476,312.34,-115.59,-196.75
0.10477,312.34,-114.43,-197.91
0.10478,312.33,-113.25,-199.07
0.10479,312.31,-112.08,-200.23
0.1048,312.28,-110.89,-201.39
0.10481,312.24,-109.71,-202.54
0.10482,312.2,-108.51,-203.69
0.10483,312.15,-107.31,-204.84
0.10484,312.09,-106.11,-205.98
0.10485,312.02,-104.89,-207.12
0.10486,311.94,-103.68,-208.26
0.10487,311.85,-102.45,-209.39
0.10488,311.75,-101.23,-210.53
0.10489,311.65,-99.994,-211.65
